taxon,EBI20_S_2019-07-14,EBI20_S_2019-07-30,EBI20_S_2019-08-13,EBI20_S_2019-09-05,EBI20_S_2019-09-13,EBI20_S_2019-09-30,EBI20_S_2019-10-11,EBI20_S_2019-10-28,EBI20_S_2019-11-14,EBI20_S_2019-11-26,EBI20_S_2019-12-13,EBI20_S_2020-01-02,EBI20_S_Wi2020,EBI20_S_2020-01-16,EBI20_S_2020-01-27,EBI20_S_2020-02-07,EBI20_S_2020-02-21,EBI20_S_2020-03-06,EBI20_S_2020-03-23,EBI20_S_2020-04-14,EBI20_S_2020-04-29,EBI20_S_2020-05-13,EBI20_S_2020-05-21,EBI20_S_Sp2020,EBI20_S_2020-06-10,EBI20_S_2020-06-23,EBI20_S_2020-07-09,EBI20_S_2020-07-23,EBI20_S_2020-08-05,EBI20_S_2020-08-19
MSBL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythrobacter,0.000596997104564043,0.000476693111784535,0.000214275000535688,0.000147305777332587,0.00023139815909909,0.000116292592161879,0.000292802385008518,0.000342489211589835,0.00135535434831209,0.00278841035260716,0.0023850945619844,0.00236437107729344,0.0019387359441644,0.00254985884709954,0.00131420199931058,0.00117960695496261,0.00175227479046594,0.00138451856513531,0.00131265276562359,0.00130807397383852,0.00137251735830777,0.00162270342390422,0.000627603126604667,0.000712966856181788,0.000960285341930174,0.000814816072247025,0.000563722301721521,0.00051656531029139,0.000746355894862733,0.000239757844576977
Ferruginibacter,0,0,0,0,0,0,0,3.42489211589835e-05,4.19181757209926e-05,0.000126745925118507,0.000140299680116729,0.000171954260166796,0.00013685194899984,0.00022766596849103,0.000172354360565322,2.35921390992521e-05,0.00012667046678067,3.14663310258024e-05,3.01759256465192e-05,2.255299954894e-05,4.03681575972873e-05,1.80300380433803e-05,0,0,0,0,0,2.34802413768814e-05,0,0
Deferrisoma,0.00379093161398167,0.00463073308590691,0.00263558250658896,0.00265150399198657,0.0045508304622821,0.00480676047602434,0.00242227427597956,0.00236317555996986,0.0016767270288397,0.00068442799563994,0.000785678208653684,0.000451379932937839,0.00116324156649864,0.000660231308623987,0.000710961737331954,0.000802132729374572,0.00038001140034201,0.000692259282567653,0.000905277769395576,0.001127649977447,0.000565154206362022,0.00106377224455944,0.00173066316730378,0.00197436975558034,0.00205775430413609,0.00273302890899523,0.00721998178743333,0.00328723379276339,0.00356092692006798,0.00491503581382803
Methylotenera,0.000119399420912809,6.80990159692192e-05,0,0.00011784462186607,0.00046279631819818,3.87641973872931e-05,5.3236797274276e-05,0.000136995684635934,8.38363514419852e-05,0.000126745925118507,0.000112239744093383,6.44828475625484e-05,4.56173163332801e-05,0.000159366177943721,0.000107721475353326,0.000165144973694765,0.000147782211244115,0.000157331655129012,0.000226319442348894,6.765899864682e-05,0.000181656709187793,0.000306510646737465,0.000190182765637778,0.000182812014405587,6.85918101378695e-05,8.48766741923984e-05,4.33632539785785e-05,0.000164361689638169,2.69767190914241e-05,8.99091917163665e-05
JGI 0000069-P22,5.96997104564043e-05,0,0,0,0,3.87641973872931e-05,0,0,0,5.0698370047403e-05,0,0,0.000205277923499761,6.8299790547309e-05,0,0,4.222348892689e-05,0,1.50879628232596e-05,9.021199819576e-05,2.01840787986436e-05,7.21201521735211e-05,3.80365531275556e-05,0,0,0,0,0,0,0
Geminicoccaceae,0,3.40495079846096e-05,2.14275000535687e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.35921390992521e-05,2.1111744463445e-05,0,0,0,0,1.80300380433803e-05,1.90182765637778e-05,1.82812014405587e-05,0,0,0,0,1.79844793942827e-05,2.99697305721222e-05
VHS-B4-70,0,3.40495079846096e-05,0,0,0,0,2.6618398637138e-05,3.42489211589835e-05,0,0,0,0,0,0,0,0,0,0,1.50879628232596e-05,0,0,0,0,0,0,0,0,0,0,0
Omnitrophaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bdellovibrionales,0,0,0,0,0,0,2.6618398637138e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrosococcaceae,0.000268648697053819,0.000476693111784535,0.000235702500589256,0.000294611554665174,0.000437085411631614,0.000426406171260224,0.000452512776831346,0.00010274676347695,0.000349318131008272,0.00192653806180131,0.000757618272630338,0.00161207118906371,0.00198435326049768,0.00107003005190784,0.000969493278179938,0.000542619199282799,0.00143559862351426,0.00113278791692889,0.000875101843749057,0.0005638249887235,0.00197803972226708,0.000829381749995492,0.00171164489074,0.000877497669146816,0.00126894848755059,0.00132407611740142,0.00104071809548589,0.00051656531029139,0.00127689803699407,0.00041957622800971
Thioalkalispiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chitinivibrionales,8.95495656846064e-05,3.40495079846096e-05,8.5710000214275e-05,0,2.57109065665655e-05,3.87641973872931e-05,2.6618398637138e-05,0.000171244605794917,0,0,0,0,0,0,0,0,0,0,1.50879628232596e-05,0,0,1.80300380433803e-05,0,1.82812014405587e-05,0,3.39506696769594e-05,0.000108408134946446,2.34802413768814e-05,0,0
Candidatus Thiodiazotropha,0.000388048117966628,0.000680990159692192,0.000964237502410594,0.000176766932799104,0.000514218131331311,0.00062022715819669,0.00079855195911414,0.000582231659702719,0.000516990833892242,0.000253491850237015,0.000196419552163421,0.000343908520333591,0.00013685194899984,0.000364265549585648,0.000517063081695967,0.000424658503786538,0.000147782211244115,0.000251730648206419,0.000301759256465192,0.00015787099684258,0.000181656709187793,0.000198330418477183,0.000228219318765333,0.00054843604321676,0.000205775430413609,0.000509260045154391,0.000390269285807207,0.00035220362065322,0.000215813752731393,0.000239757844576977
Winogradskyella,0.00101489507775887,0.000476693111784535,0.000278557500696394,0.000648145420263383,0.000694194477297269,0.00050393456603481,0.000452512776831346,0.000342489211589835,9.78090766823161e-05,5.0698370047403e-05,0.000140299680116729,0.000128965695125097,9.12346326665602e-05,0.000182132774792824,0.000172354360565322,4.71842781985043e-05,0,0.00012586532410321,7.5439814116298e-05,9.021199819576e-05,6.05522363959309e-05,1.80300380433803e-05,0.000380365531275556,0.000164530812965028,0.000514438576034022,0.000271605357415675,0.000108408134946446,0.00086876893094461,0.000476588703948492,0.00068930380315881
Desulfatitalea,0.000477597683651234,0.00255371309884572,0.00160706250401766,0.000412456176531244,0.00228827068442433,0.00333372097530721,0.00151724872231687,0.000958969792451538,0.00106192711826515,0.000278841035260716,0.000841798080700376,0.000451379932937839,0.000433364505166161,0.000591931518076678,0.000797138917614616,0.000802132729374572,0.0004222348892689,0.000471994965387036,0.000286671293641932,0.00047361299052774,0.000242208945583724,0.000360600760867605,0.000114109659382667,0.000530154841776201,0.000205775430413609,0.00052623537999287,0.000542040674732232,0.000727887482683322,0.000413643026068503,0.00113884976174064
Acidobacteria group 18,0,0.000102148523953829,0,0,7.71327196996966e-05,0,2.6618398637138e-05,0,4.19181757209926e-05,0,2.80599360233459e-05,0,0,2.2766596849103e-05,0,2.35921390992521e-05,2.1111744463445e-05,0,0,0,0,0,0,0,0,3.39506696769594e-05,0,0,0,0
Marinobacter,0.000119399420912809,6.80990159692192e-05,0.000128565000321412,2.94611554665174e-05,2.57109065665655e-05,0.000155056789549172,0.000106473594548552,0.00010274676347695,0.000754527162977867,0.000760475550711045,0.000785678208653684,0.00105321984352162,0.000889537668498962,0.00120662963300246,0.00116339193381593,0.000920093424870833,0.00240673886883273,0.000818124606670862,0.00075439814116298,0.00040595399188092,0.00044404973357016,0.000288480608694084,9.50913828188889e-05,0.000164530812965028,0.000102887715206804,8.48766741923984e-05,4.33632539785785e-05,4.69604827537627e-05,4.49611984857068e-05,2.99697305721222e-05
Coxiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerolineales,0,6.80990159692192e-05,0,0,0.000154265439399393,0,2.6618398637138e-05,6.8497842317967e-05,1.39727252403309e-05,0,0,0,0,0,0,0,0,0,1.50879628232596e-05,2.255299954894e-05,0,0,0,1.82812014405587e-05,0,0,2.16816269892893e-05,0,0,5.99394611442443e-05
Aestuariibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39209655075254e-05,0,0
Spirulina P7,0,3.40495079846096e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70548296913334e-05,5.4843604321676e-05,0,0,4.33632539785785e-05,0.000117401206884407,8.99223969714137e-06,2.99697305721222e-05
Comamonas,0,0,0,0,0,0,0,0,0,0,2.80599360233459e-05,0,0,2.2766596849103e-05,0,0,0,0,0,2.255299954894e-05,0,0,1.90182765637778e-05,0,0,0,0,0,0,0
Flectobacillus fontis,0,0,0,0,0,0,0,0,0,5.0698370047403e-05,5.61198720466917e-05,0,0,0,0,0,0,0,0,0,4.03681575972873e-05,1.80300380433803e-05,3.80365531275556e-05,0,0,0,0,0,0,0
NB1-j,0.00149249276141011,0.00119173277946134,0.00100709250251773,0.0018560527943906,0.00115699079549545,0.000814048145133155,0.00122444633730835,0.00157545037331324,0.00181645428124301,0.00202793480189612,0.00176777596947079,0.00277276244518958,0.00262299568916361,0.00168472816683362,0.00219751809720786,0.00235921390992521,0.00308231469166297,0.00198237885462555,0.00236881016325176,0.00221019395579612,0.00167527854028742,0.00207345437498873,0.00148342557197467,0.00157218332388805,0.00185197887372248,0.00156173080514013,0.00192966480204675,0.000821808448190847,0.00106108428426268,0.0013486378757455
Pleurocapsa PCC-7319,0,6.80990159692192e-05,4.28550001071375e-05,0,0,0,5.3236797274276e-05,0,1.39727252403309e-05,0,0,0,0,0,2.15442950706653e-05,0,0,3.14663310258024e-05,1.50879628232596e-05,4.510599909788e-05,4.03681575972873e-05,0,0,0,0,5.09260045154391e-05,0,0,8.99223969714137e-06,0.000119878922288489
Psychrosphaera,0.000208948986597415,0.000170247539923048,4.28550001071375e-05,8.83834663995522e-05,0.000128554532832828,0,5.3236797274276e-05,0.000410987053907802,1.39727252403309e-05,0,2.80599360233459e-05,0,0,4.5533193698206e-05,6.46328852119959e-05,2.35921390992521e-05,4.222348892689e-05,0,0.000241407405172154,0.00020297699594046,0.00022202486678508,0.000126210266303662,0.000304292425020445,1.82812014405587e-05,0.000137183620275739,6.79013393539188e-05,0.000108408134946446,4.69604827537627e-05,8.09301572742723e-05,2.99697305721222e-05
Crenothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanobiaceae,0,6.80990159692192e-05,0.000128565000321412,0.000618684264796865,0.000282819972232221,0.000271349381711052,2.6618398637138e-05,0.000205493526953901,0,0,2.80599360233459e-05,0,2.28086581666401e-05,0,6.46328852119959e-05,2.35921390992521e-05,0,0,0.000150879628232596,6.765899864682e-05,2.01840787986436e-05,0,0,0,0,0,4.33632539785785e-05,0.000422644344783864,0.000305736149702806,0.000659334072586687
t0.6.f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motiliproteus,0,0,2.14275000535687e-05,0,5.14218131331311e-05,0,0,6.8497842317967e-05,0.000223563603845294,0.00139420517630358,0.000701498400583647,0.00283724529275213,0.0013685194899984,0.00122939622985156,0.0010556704584626,0.000849317007573077,0.000274452678024785,0.000157331655129012,0.000543166661637346,0.0004510599909788,0.000161472630389149,0.000198330418477183,0.000247237595329111,5.4843604321676e-05,0,1.69753348384797e-05,2.16816269892893e-05,0,0,0
Neptunomonas,0,3.40495079846096e-05,4.28550001071375e-05,2.94611554665174e-05,2.57109065665655e-05,0,0,3.42489211589835e-05,0.00015369997764364,0.000304190220284418,8.41798080700376e-05,0.000257931390250193,0.00018246926533312,0.000136599581094618,0.000107721475353326,0.000235921390992521,6.3335233390335e-05,6.29326620516048e-05,0.000437550921874529,0.0001127649977447,8.07363151945745e-05,0.000162270342390422,1.90182765637778e-05,5.4843604321676e-05,6.85918101378695e-05,0,0,0,1.79844793942827e-05,0
