taxon,EU08_S_2019-09-13,EU08_S_2019-09-30,EU08_S_2019-10-11,EU08_S_2019-10-17,EU08_S_2019-10-28,EU08_S_2019-11-12,EU08_S_2019-11-26,EU08_S_2019-12-13,EU08_S_2020-01-02,EU08_S_Wi2020,EU08_S_2020-01-27,EU08_S_2020-02-07,EU08_S_2020-02-21,EU08_S_2020-03-06,EU08_S_2020-03-18,EU08_S_2020-04-14,EU08_S_2020-04-28,EU08_S_2020-05-12,EU08_S_2020-05-21,EU08_S_2020-05-28,EU08_S_2020-06-10,EU08_S_2020-06-23,EU08_S_2020-07-09,EU08_S_2020-07-21,EU08_S_2020-08-05,EU08_S_2020-08-20,EU08_S_2020-09-02,EU08_S_2020-09-17,EU08_S_2020-10-02,EU08_S_2020-10-29,EU08_S_2020-11-19
Chroococcidiopsis PCC-6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG8-4,0.000683364530409722,0.000321130378933847,0.000630935777379292,0.000275931844834326,0.000909851876114569,0.000809716599190283,0.000585908891167423,0.000675349734684033,0.000708955223880597,0.000811217985861629,0.00093469992909173,0.00110835832572695,0.00113372842051018,0.000942385949882202,0.000165933792416826,0.000909382077737869,0.00104749746309208,0.000914634146341463,0.00149711104353318,0.00131480090157776,0.00109443954104148,0.00190336749633968,0.00156273254948653,0.000615271026887344,0.000814418752877023,0.000629243252194072,0.000615574022776239,0.000680127523910733,0.000528169014084507,0.000782778864970646,0.0001963736335668
Desulfovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahniella,0,8.02825947334618e-05,3.32071461778575e-05,4.5988640805721e-05,7.27881500891655e-05,0.000124571784490813,7.32386113959279e-05,6.43190223508603e-05,0.000149253731343284,0.000202804496465407,0.00011280861213176,9.77963228582605e-05,2.5766555011595e-05,0.000171342899978582,0.000276556320694709,0.000291688590972524,0.00013093718288651,3.38753387533875e-05,4.67847201104119e-05,0.000140871525169046,3.53045013239188e-05,0,0.000186039589224587,3.07635513443672e-05,0,3.31180659049512e-05,6.83971136418043e-05,8.50159404888417e-05,0.00272887323943662,0.000130463144161774,0.0003600183282058
Desulforhopalus singaporensis,5.94230026443236e-05,8.02825947334618e-05,3.32071461778575e-05,6.89829612085815e-05,0,6.22858922454064e-05,0,3.21595111754301e-05,0,5.79441418472592e-05,3.22310320376458e-05,6.51975485721737e-05,0.000180365885081165,0,2.76556320694709e-05,4.00356889570131e-05,6.54685914432551e-05,0,0.000140354160331236,0.000140871525169046,7.06090026478376e-05,9.76085895558809e-05,3.72079178449174e-05,0,0.000106228532983959,0,0.000136794227283609,4.25079702444208e-05,4.40140845070423e-05,0,0.000163644694639
Desulfobulbales,0.00184211308197403,0.00128452151573539,0.00146111443182573,0.00048288072846007,0.0012737926265604,0.000840859545312987,0.00153801083931449,0.00244412284933269,0.00111940298507463,0.00136168733341059,0.0011280861213176,0.00133654974572956,0.00265395516619428,0.00184193617476976,0.000331867584833651,0.00210473336231155,0.00569576745556319,0.00138888888888889,0.000865517322042621,0.00140871525169046,0.001306266548985,0.00156173743289409,0.00111623753534752,0.0017842859779733,0.00123933288481286,0.00115913230667329,0.000512978352313532,0.000892667375132837,0.000660211267605634,0.000782778864970646,0.0003600183282058
Sulfurifustis,0,0,0,0,0,3.11429461227032e-05,0,6.43190223508603e-05,0,8.69162127708889e-05,3.22310320376458e-05,0,2.5766555011595e-05,0,5.53112641389419e-05,2.85969206835808e-05,3.27342957216275e-05,0,2.3392360055206e-05,0,0,4.88042947779405e-05,0,0,0,0,0,4.25079702444208e-05,4.40140845070423e-05,0,0
Sulfitobacter,2.97115013221618e-05,8.02825947334618e-05,3.32071461778575e-05,6.89829612085815e-05,3.63940750445827e-05,0,0,3.21595111754301e-05,7.46268656716418e-05,0.000115888283694518,9.66930961129375e-05,3.25987742860868e-05,7.72996650347848e-05,4.28357249946455e-05,5.53112641389419e-05,8.00713779140262e-05,9.82028871648826e-05,6.77506775067751e-05,0.00011696180027603,9.39143501126972e-05,0.000105913503971756,0,7.44158356898348e-05,0,0,6.62361318099023e-05,0,0,4.40140845070423e-05,4.34877147205914e-05,3.27289389278e-05
Bact-08,0,0,0,2.29943204028605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirochaeta,0.000178269007932971,0.000401412973667309,0.000365278607956432,0.000252937524431465,0.000727881500891655,0.000404858299595142,0.000732386113959279,0.000385914134105162,0.000335820895522388,0.000521497276625333,0.000419003416489396,0.000847568131438258,0.0010048956454522,0.000514028699935746,5.53112641389419e-05,0.00014870398755462,0.000196405774329765,0.000237127371273713,0.000374277760883296,0.000187828700225394,0.000353045013239188,0.00102489019033675,0.000372079178449174,0.000553743924198609,0.000531142664919797,0.000364298724954463,0.000547176909134435,0.000297555791710946,0.000132042253521127,0.000521852576647097,0.0001963736335668
BD7-8,0.00196095908726268,0.00289017341040462,0.00222487879391645,0.00124169330175447,0.00269316155329912,0.0018997197134849,0.00234363556466969,0.00128638044701721,0.00201492537313433,0.00197010082280681,0.00151485850576935,0.00169513626287652,0.00224169028600876,0.00248447204968944,0.000497801377250477,0.00118963190043696,0.000916560280205571,0.00226964769647696,0.00102926384242906,0.00244177310293013,0.00120035304501324,0.00190336749633968,0.00197201964578062,0.00236879345351627,0.00201834212669523,0.00221891041563173,0.00229130330700044,0.00216790648246546,0.00145246478873239,0.00156555772994129,0.000785494534267199
M2PB4-65 termite group,0,0,0,0,0,0,7.32386113959279e-05,0,0,0,0,0,0,0,8.29668962084128e-05,0,3.27342957216275e-05,0,2.3392360055206e-05,0,0,0,0.00014883167137967,0,0,0,0,0,0,0,0
Flavobacteriaceae,0.00199067058858484,0.00240847784200385,0.00375240751809789,0.00411598335211203,0.00160133930196164,0.0028962939894114,0.00410136223817196,0.00389130085222705,0.00261194029850746,0.00507011241163518,0.00560819957455038,0.0044660320771939,0.00471527956712188,0.00509745127436282,0.00431427860283747,0.00479856329070486,0.00245507217912207,0.00501355013550136,0.00909962806147512,0.00662096168294515,0.00455428067078553,0.00200097608589556,0.00346033635957732,0.00473758690703255,0.00347013207747601,0.00288127173373075,0.00246229609110496,0.00276301806588735,0.0039612676056338,0.00287018917155903,0.0013746154349676
FS142-36B-02,8.91345039664854e-05,8.02825947334618e-05,3.32071461778575e-05,2.29943204028605e-05,0,9.34288383681096e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106228532983959,0,0,0,0,0,0
Microscillaceae,0.000386249517188104,0.000481695568400771,0.000199242877067145,9.1977281611442e-05,0.000218364450267496,0.000186857676736219,0.00109857917093892,0.000546711689982312,0.000671641791044776,0.00133271526248696,0.00104750854122349,0.00107575955144087,0.000901829425405823,0.00119940029985007,0.00320805332005863,0.00275102376976047,0.00163671478608138,0.00172764227642276,0.00109944092259468,0.00159654395191585,0.000988526037069726,0.000829673011224988,0.000669742521208513,0.000307635513443672,0.000283276087957225,0.000198708395429707,0.000102595670462706,0.00331562167906482,0.00259683098591549,0.00117416829745597,0.0025528572363684
Shewanella,0.000386249517188104,0.000160565189466924,3.32071461778575e-05,4.5988640805721e-05,0.000109182225133748,0.000155714730613516,0.00139153361652263,0.000225116578228011,0.000111940298507463,0.000492525205701704,0.000177270676207052,0.000325987742860868,0.00025766555011595,0.00107089312486614,0.00226776182969662,0.000474708883347441,0.000360077252937903,0.000880758807588076,0.00023392360055206,0.000140871525169046,0.000105913503971756,4.88042947779405e-05,0,3.07635513443672e-05,0.000106228532983959,0,0,0,0.000264084507042253,8.69754294411829e-05,0.0019964652745958
env.OPS 17,5.94230026443236e-05,0,0,0,0,0.000124571784490813,0.000292954445583712,0.000128638044701721,0.000335820895522388,2.89720709236296e-05,3.22310320376458e-05,0.000130395097144347,5.15331100231899e-05,0.000299850074962519,0.00315274205591969,0.000142984603417904,0,0.000304878048780488,9.35694402208239e-05,0,3.53045013239188e-05,0,0,0,0,9.93541977148535e-05,0,0,0.000924295774647887,0,0
Cm1-21,0.000683364530409722,0.000561978163134232,0.000498107192667862,0.000321920485640047,3.63940750445827e-05,0.000560573030208658,0.000439431668375568,0.000225116578228011,0.000559701492537313,0.000463553134778074,0.00027396377231999,0.000260790194288695,0.000438031435197114,0.000813878774898265,5.53112641389419e-05,0.000240214133742079,0.000294608661494648,0.000542005420054201,0.000140354160331236,9.39143501126972e-05,0.00028243601059135,0.000536847242557345,0.00014883167137967,0.000646034578231711,0.000318685598951878,0.000463652922669316,0.000718169693238945,0.000680127523910733,0.000132042253521127,0.000391389432485323,0.0001963736335668
SZB85,2.97115013221618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
